name	len	score	pvalue
k141_136140 flag=1 multi=4.0000 len=1682	1682	2.2253734641708434e-06	0.8440025681698013
k141_11361 flag=1 multi=2.0000 len=1047	1047	0.0033687495160847902	0.42161417025455095
k141_90769 flag=1 multi=3.0000 len=1102	1102	0.009992692619562149	0.3440969861772037
k141_79428 flag=1 multi=2.0000 len=3491	3491	0.0011929523898288608	0.4964687665231513
k141_34063 flag=1 multi=2.0000 len=1090	1090	0.004678352270275354	0.397650879975829
k141_136138 flag=1 multi=1.8383 len=1341	1341	0.00013175062485970557	0.6422124027494523
k141_124800 flag=1 multi=4.0000 len=4523	4523	0.016650857403874397	0.3076705189213687
k141_124801 flag=1 multi=2.0000 len=1008	1008	6.961019244045019e-05	0.680055140116323
k141_124802 flag=1 multi=4.0000 len=2856	2856	0.11344555020332336	0.18186796585844853
k141_11362 flag=1 multi=3.0000 len=4154	4154	0.010407730005681515	0.3408867739255231
k141_113461 flag=1 multi=3.0000 len=1346	1346	6.873022357467562e-06	0.7978321625500415
k141_136142 flag=1 multi=2.9550 len=1831	1831	2.3543009319837438e-07	0.9114925598610167
k141_102113 flag=1 multi=2.0000 len=2592	2592	0.00044579809764400125	0.5639776418158471
k141_45402 flag=1 multi=2.0000 len=1041	1041	0.5466866493225098	0.049399501472920916
k141_45403 flag=1 multi=2.0000 len=1863	1863	0.0025162859819829464	0.4430848251378503
k141_31 flag=1 multi=4.0000 len=2157	2157	6.959768370506936e-07	0.8819963743485157
k141_32 flag=1 multi=3.0000 len=1345	1345	0.4565601348876953	0.08191706322229776
k141_90768 flag=1 multi=3.0000 len=2158	2158	0.9505857229232788	0.013539542261500113
k141_45406 flag=1 multi=2.0000 len=1215	1215	7.385521527680794e-09	0.9678601102802327
k141_68086 flag=1 multi=2.0000 len=1222	1222	1.4138077375491775e-08	0.9607787597250548
k141_158830 flag=1 multi=2.0000 len=1668	1668	0.05775986239314079	0.2252435984590981
k141_30 flag=1 multi=3.0000 len=1121	1121	0.13003471493721008	0.17380466802628597
k141_56748 flag=1 multi=2.0000 len=1687	1687	2.7592466977921504e-08	0.9523377898632828
k141_22701 flag=1 multi=3.0000 len=1045	1045	0.0004304487374611199	0.5663758592038673
k141_102121 flag=1 multi=1.5639 len=1088	1088	0.043122172355651855	0.24452375557066244
k141_102114 flag=1 multi=3.0000 len=1738	1738	0.6053690910339355	0.0416761084674069
k141_158834 flag=1 multi=4.0000 len=3481	3481	0.012759567238390446	0.32528891910265123
k141_26 flag=1 multi=3.0000 len=1768	1768	0.0019217514200136065	0.4622327970390513
k141_147491 flag=1 multi=3.0000 len=1185	1185	0.013389174826443195	0.32219200845985346
k141_170170 flag=1 multi=3.0000 len=2597	2597	0.1286810040473938	0.17433340886773926
k141_11365 flag=1 multi=1.0000 len=1121	1121	0.00028130243299528956	0.5943802401994108
k141_35 flag=1 multi=3.0000 len=1515	1515	0.8280631303787231	0.023170179016542034
k141_170175 flag=1 multi=2.9249 len=1899	1899	3.1958370527718216e-05	0.7240350479643478
k141_136145 flag=1 multi=2.0000 len=1506	1506	0.08146964758634567	0.20239444066772413
k141_22697 flag=1 multi=5.0000 len=8738	8738	0.11054070293903351	0.18364302439761312
k141_102124 flag=1 multi=3.0000 len=1569	1569	0.0009839138947427273	0.5099705415816904
k141_124803 flag=1 multi=2.0000 len=1047	1047	4.150974675098951e-08	0.9461628521791676
k141_22702 flag=1 multi=3.3340 len=1542	1542	1.6762887753429823e-05	0.757364604577385
k141_79429 flag=1 multi=4.0000 len=4847	4847	0.035493575036525726	0.257402371780346
k141_11370 flag=1 multi=3.0000 len=1533	1533	0.9481088519096375	0.013879447088148651
k141_90774 flag=1 multi=3.0000 len=3340	3340	0.026787614449858665	0.27539844399123803
k141_22709 flag=1 multi=3.0000 len=1397	1397	0.0006468380452133715	0.5389946370571795
k141_170178 flag=1 multi=2.0000 len=1732	1732	0.00012368857278488576	0.6461213082559105
k141_102122 flag=1 multi=1.0000 len=1137	1137	0.00034171337028965354	0.5823136188533877
k141_22703 flag=1 multi=2.0000 len=1548	1548	4.173815071339959e-09	0.973883979152504
k141_102126 flag=1 multi=3.0000 len=1964	1964	5.7140430726576596e-05	0.6916685550268147
k141_113467 flag=1 multi=2.0000 len=1397	1397	0.36107736825942993	0.10546491426844928
k141_136146 flag=0 multi=5.0000 len=2771	2771	0.024253197014331818	0.28178110129163836
k141_124810 flag=1 multi=3.0000 len=1813	1813	0.0004538094508461654	0.5625236045018506
k141_158837 flag=1 multi=3.0000 len=2236	2236	0.03471460938453674	0.2588564090943425
k141_11366 flag=1 multi=2.0000 len=2059	2059	0.9878613352775574	0.007855578215877332
k141_34064 flag=1 multi=2.0000 len=1367	1367	0.0007335043628700078	0.530213762368759
k141_22706 flag=1 multi=2.0000 len=1040	1040	0.00149128760676831	0.4806820756854747
k141_124809 flag=1 multi=2.0000 len=1055	1055	8.855925261741504e-05	0.665722486592643
k141_113468 flag=1 multi=2.0000 len=1235	1235	0.0029039843939244747	0.43281214593247225
k141_79431 flag=1 multi=1.8831 len=2186	2186	0.005203016567975283	0.3900785557821588
k141_36 flag=1 multi=5.0000 len=3099	3099	0.09300673007965088	0.1939534708059521
k141_68093 flag=1 multi=5.0000 len=6714	6714	0.021334491670131683	0.29029760555933226
k141_147500 flag=1 multi=3.0000 len=1856	1856	0.00013256081729196012	0.6418158471183624
k141_11373 flag=1 multi=3.0000 len=1294	1294	0.0013281716965138912	0.4888209079235592
k141_113473 flag=1 multi=3.0000 len=1212	1212	4.0753494090495224e-07	0.897613112772868
k141_136147 flag=1 multi=1.9128 len=1425	1425	1.3991792002343573e-05	0.7663531988820907
k141_34066 flag=1 multi=2.0000 len=1372	1372	0.05239524692296982	0.23119193292544754
k141_56755 flag=1 multi=3.7326 len=3447	3447	0.0018074369290843606	0.4667270941914042
k141_45415 flag=1 multi=3.0000 len=2362	2362	0.0005677962908521295	0.547813278948561
k141_170179 flag=1 multi=3.0000 len=4180	4180	0.05103951692581177	0.23304252587053403
k141_158850 flag=1 multi=2.0000 len=1043	1043	6.562495400430635e-05	0.6839073948183397
k141_45416 flag=1 multi=3.0000 len=1676	1676	0.0015064326580613852	0.4800211496336581
k141_56757 flag=1 multi=5.0000 len=2553	2553	1.9268395590188447e-06	0.8492522093813732
k141_90782 flag=1 multi=1.0000 len=1051	1051	0.8468620181083679	0.021772792506986934
k141_147508 flag=1 multi=2.0000 len=1032	1032	0.006187037564814091	0.37735100838431906
k141_102132 flag=1 multi=3.0000 len=1901	1901	0.060525085777044296	0.22235440743258555
k141_113478 flag=1 multi=3.0000 len=2710	2710	0.885798454284668	0.018845834277513407
k141_124817 flag=1 multi=2.0000 len=1019	1019	0.00010845302313100547	0.6536747488481003
k141_22710 flag=1 multi=2.4152 len=1037	1037	1.7050297174137086e-07	0.9187060956265579
k141_136149 flag=1 multi=2.0000 len=1085	1085	2.250453917440609e-06	0.8435304781327895
k141_136153 flag=1 multi=2.0000 len=1131	1131	2.6296998839825392e-05	0.7346098647934134
k141_56758 flag=1 multi=2.0000 len=1061	1061	0.016054997220635414	0.310389757534557
k141_79435 flag=1 multi=3.0000 len=1116	1116	0.0024359168019145727	0.44536974091698767
k141_102128 flag=1 multi=2.0000 len=1115	1115	3.0199250886653317e-06	0.8323891532593096
k141_147505 flag=1 multi=3.0000 len=1964	1964	0.002342452295124531	0.44820228113905886
k141_34076 flag=1 multi=2.0000 len=3065	3065	0.008725877851247787	0.35348213611299945
k141_45417 flag=1 multi=4.0000 len=4465	4465	0.24334850907325745	0.13407357051136792
k141_79432 flag=1 multi=2.9511 len=2226	2226	0.006767967715859413	0.3711760707002039
k141_158851 flag=1 multi=2.0000 len=1046	1046	0.0020371759310364723	0.4581350555177883
k141_37 flag=1 multi=3.0000 len=2114	2114	0.028003163635730743	0.27258478737064734
k141_102127 flag=1 multi=3.4804 len=2110	2110	0.0001100611116271466	0.6528816375859204
k141_11376 flag=1 multi=1.0000 len=1517	1517	6.05227287451271e-05	0.6886282951884584
k141_102133 flag=1 multi=2.0000 len=1379	1379	0.0012668449198827147	0.49206888737820076
k141_90784 flag=1 multi=2.0000 len=1004	1004	1.2499134527388378e-07	0.9254664249565677
k141_102131 flag=1 multi=2.0000 len=1211	1211	0.42953214049339294	0.08918724979228039
k141_68095 flag=1 multi=2.0000 len=1324	1324	0.004281804896891117	0.40407130447919026
k141_113482 flag=1 multi=2.0000 len=1796	1796	0.3370409905910492	0.11084674069038447
k141_90785 flag=1 multi=3.0000 len=2701	2701	0.02360452339053154	0.2836505778382053
k141_45418 flag=1 multi=2.0000 len=1342	1342	0.5402490496635437	0.05045698315582748
k141_11381 flag=1 multi=3.0000 len=1232	1232	0.0028129355050623417	0.43524813052345346
k141_136154 flag=1 multi=3.0000 len=1879	1879	7.373362313956022e-05	0.676391721429111
k141_170183 flag=1 multi=3.0000 len=4496	4496	0.32995662093162537	0.11247073041770526
k141_68105 flag=1 multi=2.0000 len=1095	1095	0.0011713318526744843	0.49775285142382353
k141_45420 flag=1 multi=1.0000 len=1003	1003	0.5827524065971375	0.04426316187023189
k141_158864 flag=1 multi=2.0000 len=1095	1095	0.0008348007104359567	0.5211874008610923
k141_11386 flag=1 multi=2.0000 len=1013	1013	2.4123067987602553e-07	0.9108694010121611
k141_34088 flag=1 multi=2.0000 len=1216	1216	1.2511625754996203e-05	0.7714517712818189
k141_102140 flag=1 multi=2.0000 len=1117	1117	1.0029204986494733e-06	0.8711571870987235
k141_44 flag=1 multi=2.0000 len=2800	2800	0.20476746559143066	0.14540373139965254
k141_124824 flag=1 multi=2.0000 len=1156	1156	0.03620922192931175	0.2560427524737518
k141_147518 flag=1 multi=4.0000 len=3870	3870	0.0261581651866436	0.2770224337185588
k141_158857 flag=1 multi=2.0000 len=1005	1005	0.0006328161689452827	0.5404297907696956
k141_34087 flag=1 multi=4.7595 len=1222	1222	0.1135440394282341	0.18183019865548758
k141_68108 flag=0 multi=5.0000 len=1393	1393	0.0028987405821681023	0.43296321474431604
k141_136164 flag=1 multi=3.0000 len=2101	2101	2.945842243207153e-05	0.728340509101896
k141_124820 flag=1 multi=3.0000 len=3370	3370	0.0014736502198502421	0.48153183775209607
k141_68110 flag=1 multi=3.0000 len=1353	1353	4.9401722208131105e-05	0.6999395724752625
k141_45425 flag=1 multi=1.9651 len=2175	2175	0.0980578362941742	0.19068660774983004
k141_46 flag=1 multi=2.0000 len=1227	1227	0.6024219989776611	0.042016013294055445
k141_56765 flag=1 multi=4.9454 len=6582	6582	0.03935673087835312	0.25035878842812903
k141_113487 flag=1 multi=2.0000 len=1014	1014	4.200759940431453e-05	0.7089281667799683
k141_102137 flag=1 multi=3.0000 len=2183	2183	5.821045760967536e-06	0.8052911851348289
k141_90790 flag=1 multi=2.0000 len=1170	1170	0.24647803604602814	0.13331822645214894
k141_113485 flag=1 multi=2.0000 len=1146	1146	1.1487688880151836e-06	0.8668706095626558
k141_79437 flag=1 multi=4.0000 len=7361	7361	0.006319744512438774	0.3757647858599592
k141_79441 flag=1 multi=3.0000 len=1012	1012	1.7785161787742254e-07	0.9177241483495733
k141_11387 flag=1 multi=3.0000 len=2693	2693	0.04848570376634598	0.23663041015182415
k141_136162 flag=1 multi=2.0000 len=1447	1447	0.007620721124112606	0.36316942367248284
k141_113486 flag=1 multi=2.0000 len=3136	3136	0.0025516950991004705	0.44221617946974845
k141_170184 flag=0 multi=3.6122 len=1260	1260	0.20906637609004974	0.1441196464989803
k141_45422 flag=1 multi=3.0000 len=1292	1292	0.5195817947387695	0.05461137548153184
k141_124829 flag=1 multi=1.8788 len=1643	1643	0.012353281490504742	0.32781932170103484
k141_90792 flag=1 multi=2.0000 len=1075	1075	0.07154855132102966	0.21106201374726188
k141_90789 flag=0 multi=4.9840 len=5630	5630	0.0045624361373484135	0.3994259385149936
k141_170185 flag=1 multi=6.0000 len=6953	6953	0.0003785105363931507	0.5753833371100536
k141_45429 flag=1 multi=3.0000 len=1134	1134	4.093938969162991e-06	0.8206057859354936
k141_113488 flag=1 multi=2.0000 len=1306	1306	0.0004855611186940223	0.557764936928771
k141_34090 flag=1 multi=5.0000 len=1680	1680	0.002927240449935198	0.43224563788805803
k141_22730 flag=1 multi=5.0000 len=6052	6052	0.04764857143163681	0.23761235742880882
k141_68109 flag=1 multi=3.0000 len=1592	1592	0.061746999621391296	0.220900370118589
k141_79442 flag=1 multi=5.0000 len=3406	3406	0.10842232406139374	0.18479492408792206
k141_147529 flag=1 multi=2.0000 len=1758	1758	0.0013935597380623221	0.4855729284689176
k141_113489 flag=1 multi=5.0000 len=1906	1906	0.1422557383775711	0.1680451695747413
k141_51 flag=1 multi=5.2113 len=7907	7907	0.008755093440413475	0.35325553289523376
k141_102143 flag=1 multi=2.0000 len=1711	1711	0.12878327071666718	0.17429564166477832
k141_158869 flag=1 multi=3.0000 len=1239	1239	0.021908404305577278	0.2885791978246091
k141_68115 flag=1 multi=2.8846 len=1319	1319	0.17320111393928528	0.15607296623612055
k141_68114 flag=1 multi=2.0000 len=1127	1127	0.0005693707498721778	0.5476244429337563
k141_11394 flag=1 multi=2.9887 len=4043	4043	0.015271510928869247	0.3133544829669915
k141_136170 flag=1 multi=4.0000 len=1107	1107	0.00010388801456429064	0.6563184530553667
k141_56768 flag=1 multi=3.0000 len=3653	3653	2.592839882709086e-05	0.7353274416496715
k141_136168 flag=1 multi=2.0000 len=1899	1899	0.002836042083799839	0.434473902862754
k141_158867 flag=1 multi=2.0000 len=1386	1386	0.0611099936068058	0.22167459777928847
k141_11391 flag=1 multi=2.0000 len=1318	1318	0.06974875181913376	0.21268600347458266
k141_136167 flag=1 multi=3.8960 len=2074	2074	0.09261179715394974	0.19416119042223734
k141_147526 flag=1 multi=4.0000 len=1355	1355	0.006769736297428608	0.3711760707002039
k141_68117 flag=1 multi=2.0000 len=1129	1129	0.0031714981887489557	0.42605181660246244
k141_158870 flag=1 multi=3.0000 len=1891	1891	0.07075980305671692	0.21181735780648084
k141_124833 flag=1 multi=2.0000 len=1101	1101	3.194952341800672e-06	0.8299909358712894
k141_102150 flag=1 multi=3.0000 len=1373	1373	2.1392457938418374e-07	0.9135886396253493
k141_45434 flag=1 multi=3.0000 len=2856	2856	0.0012986983638256788	0.49029382883903616
k141_102148 flag=1 multi=2.0000 len=1011	1011	0.00023695966228842735	0.6048795226225546
k141_90801 flag=1 multi=3.0000 len=2005	2005	0.0014063343405723572	0.4850253040259838
k141_34097 flag=1 multi=4.0000 len=2205	2205	2.775000211840961e-06	0.8353349950902637
k141_56770 flag=1 multi=2.0000 len=1207	1207	0.16419841349124908	0.15918876048039882
k141_124837 flag=1 multi=3.0000 len=1386	1386	0.000717800110578537	0.531686683284236
k141_136175 flag=1 multi=2.0000 len=1203	1203	0.43471086025238037	0.08771432887680339
k141_113493 flag=1 multi=2.0000 len=1276	1276	0.0005981619469821453	0.5443953470805952
k141_136174 flag=1 multi=2.0000 len=1200	1200	0.1007949635386467	0.1890437344210288
k141_68120 flag=1 multi=2.0000 len=2914	2914	0.00011275371070951223	0.6512009970541581
k141_56775 flag=1 multi=3.0000 len=3420	3420	0.001296240254305303	0.490407130447919
k141_170194 flag=1 multi=2.0000 len=2305	2305	0.0011346169048920274	0.4995467935644686
k141_113495 flag=1 multi=3.0000 len=1386	1386	1.1090468206020887e-06	0.8680413928544451
k141_45432 flag=1 multi=4.0000 len=1005	1005	2.7496196707943454e-05	0.7321549966009517
k141_170189 flag=1 multi=2.0000 len=1198	1198	0.0001298230781685561	0.6430621648160737
k141_52 flag=1 multi=1.9357 len=1277	1277	0.005872219335287809	0.381089961477453
k141_113497 flag=1 multi=2.0000 len=1364	1364	1.747174707134036e-07	0.9181018203791828
k141_170193 flag=0 multi=2.9640 len=1363	1363	2.6674712216845364e-08	0.9529420651106579
k141_102159 flag=1 multi=2.0000 len=1773	1773	0.00777091272175312	0.3617531535614472
k141_34100 flag=1 multi=2.0000 len=1026	1026	0.018636193126440048	0.299682755495128
k141_11396 flag=1 multi=2.9642 len=1426	1426	0.271755188703537	0.12670896593398293
k141_90803 flag=1 multi=3.0000 len=1200	1200	8.448251719528344e-06	0.7890324042601405
k141_170195 flag=1 multi=3.0000 len=1886	1886	1.0952483535220381e-05	0.777230153334844
k141_45436 flag=1 multi=2.0000 len=1563	1563	0.16683056950569153	0.15820681320341415
k141_158872 flag=1 multi=3.0000 len=1160	1160	0.0010786475613713264	0.5031346778457587
k141_124844 flag=1 multi=3.0000 len=2923	2923	0.005570016335695982	0.3851310521942745
k141_22739 flag=1 multi=3.0000 len=5839	5839	0.20230732858181	0.14606465745146915
k141_34106 flag=1 multi=1.0000 len=1063	1063	0.0005659755552187562	0.5480776493692877
k141_90808 flag=1 multi=2.0000 len=1086	1086	6.983905223023612e-07	0.881883072739633
k141_136176 flag=1 multi=2.0000 len=1222	1222	0.0009836701210588217	0.5100083087846514
k141_56780 flag=1 multi=2.0000 len=1156	1156	0.9935920834541321	0.0066092605181660245
k141_54 flag=1 multi=3.0000 len=1421	1421	0.00011998957779724151	0.6478208323891532
k141_113496 flag=1 multi=2.0000 len=1875	1875	3.5383014619583264e-05	0.7180678298965179
k141_56 flag=1 multi=2.3907 len=2542	2542	2.1967671273159795e-05	0.7442593851499358
k141_158878 flag=1 multi=4.0000 len=1158	1158	0.2600027918815613	0.12969257496789788
k141_147539 flag=1 multi=2.0000 len=1741	1741	6.71055749990046e-05	0.6825288919102651
k141_11402 flag=1 multi=3.0000 len=2626	2626	0.09019692987203598	0.19591736535992144
k141_113502 flag=1 multi=2.0000 len=1913	1913	4.307289418647997e-05	0.7075118966689327
k141_158875 flag=1 multi=4.0000 len=2122	2122	0.0003277709474787116	0.5850895082710175
k141_102161 flag=1 multi=2.0000 len=1119	1119	0.0005510184564627707	0.5497394062995694
k141_45441 flag=1 multi=3.0000 len=1718	1718	0.039298102259635925	0.2504154392325704
k141_79459 flag=1 multi=2.0000 len=1211	1211	1.6647732081764843e-07	0.9191404184606088
k141_68129 flag=1 multi=2.0000 len=1196	1196	0.003148985095322132	0.42659944104539615
k141_72 flag=1 multi=2.0000 len=1606	1606	0.0142207695171237	0.31824533575043434
k141_68135 flag=1 multi=2.0000 len=2456	2456	0.25445830821990967	0.13110884507893344
k141_102171 flag=1 multi=2.0000 len=1082	1082	3.5496657801559195e-05	0.7178978774831936
k141_124849 flag=1 multi=2.0000 len=1012	1012	0.10679642111063004	0.18585240577082862
k141_11403 flag=1 multi=3.0000 len=3609	3609	0.02935747429728508	0.26918573910416194
